번호,상세영업상태명,인허가일자,폐업일자,시설총규모,소재지전체주소,사업장명,업태구분명,좌표정보(X),좌표정보(Y),영업장주변구분명,lon,lat
1608902,폐업,20090303,20110221,14.25,경상북도 칠곡군 왜관읍 석전리 584-3번지 외 1필지 ,솔이분식,분식,326599.7328,278577.35,주택가주변,128.4048476,35.99935373
1731162,폐업,20101117,20110221,76.4,경기도 포천시 영중면 양문리 801-34번지 (2층) ,타임,기타,221212.558,499800.7885,,127.2422952,38.00070486
1652164,폐업,20000707,20110221,165.82,경상남도 김해시 외동 533-8번지 외2필지 ,참도투,기타,369257.4186,193924.7519,,128.8600131,35.230332
1769447,폐업,20100205,20110221,21.13,경상남도 창원시 마산합포구 산호동 337-50번지 (지상1층) ,오륙도횟집,회집,344139.4586,191035.7886,,128.5837018,35.20822388
1622750,폐업,20050601,20110221,77.95,경상남도 진주시 평거동 769-8번지 1층 ,화로양대창구이,한식,297058.645,186483.0301,기타,128.0662387,35.17284713
1775889,폐업,20050105,20110221,20.25,충청남도 당진시 송산면 상거리 435-16번지 ,천국식탁으로의초대,분식,171378.6417,381107.112,주택가주변,126.6795404,36.93108035
1500711,폐업,20070716,20110221,365,전라남도 영암군 삼호읍 나불리 340-3번지 ,태형구내식당,한식,,,기타,inf,inf
1754049,폐업,19820120,20110221,37.54,경상남도 창원시 마산회원구 양덕동 7-18번지 ,대풍식당,한식,343904.2685,194023.4573,,128.5816417,35.23517654
1515775,폐업,20071220,20110221,149.1,경상북도 포항시 남구 청림동 3-190번지 (1층) ,태양삼겹살,한식,417560.6661,279922.6606,기타,129.4133775,35.99543301
1655792,폐업,20100127,20110221,96.12,경상남도 김해시 삼계동 583-2번지 외1필지 ,청시골,한식,369852.3831,198442.1636,,128.867478,35.27092714
1717625,폐업,20040630,20110221,41.4,경기도 광주시 태전동 262-1번지 ,장수왕족발,한식,220370.1275,432294.6428,,127.2308233,37.39251989
1788387,폐업,20100401,20110221,38.94,경기도 여주시 대신면 율촌리 286-7번지 ,웰빙칼국수,한식,252009.7913,430450.3604,,127.5879791,37.37467093
1580000,폐업,20040706,20110221,40.04,경상북도 상주시 낙양동 199-1번지 명지아파트상가111호 ,일등왕족발보쌈,기타,303218.6931,323570.1823,,128.1515091,36.40749935
1573048,폐업,19900329,20110221,14.8,경상북도 영주시 하망동 362-4번지 외6필지 공설시장 25호,미성식육식당,식육(숯불구이),345045.1527,370271.594,기타,128.6264629,36.82277415
1550009,폐업,20040901,20110221,225.04,경상북도 안동시 남문동 145-1번지 ,마리,경양식,354826.3221,341803.1291,기타,128.7302946,36.56480748
1713208,폐업,20080909,20110222,181.44,경기도 화성시 능동 1157-4번지 ,동학촌,한식,204689.5125,410741.1989,기타,127.0536129,37.19852773
1650187,폐업,19981020,20110222,89.59,경상남도 김해시 내동 1118-5번지 중앙프라자202호 ,클래식,기타,369826.349,194431.2246,,128.866364,35.23479854
1563871,폐업,20090512,20110222,31.31,경상북도 구미시 봉곡동 18-10번지 ,누룽지,한식,318141.6587,294117.7578,,128.31339,36.14043042
1661600,폐업,20010503,20110222,37,경상남도 거제시 옥포동 368-1번지 ,골목안집,호프/통닭,354760.2545,155879.7248,,128.6937448,34.88989634
1546957,폐업,20060808,20110222,142.66,경상북도 김천시 다수동 422-12번지 ,조가네감자탕해장국,한식,296499.716,292410.2266,기타,128.0727745,36.12743694
1598469,폐업,20081117,20110222,0,경상북도 영덕군 강구면 오포리 535-5번지 ,장터분식,한식,,,,inf,inf
1778083,폐업,20061129,20110222,231.27,충청남도 당진시 신평면 운정리 962-1번지 ,제주횟집,회집,,,기타,inf,inf
1770955,폐업,20040902,20110222,544.21,경상남도 창원시 성산구 상남동 35-3번지 위드4층401호 ,사치코일식전문점,일식,353098.2395,192419.6994,,128.6823048,35.21936699
1510831,폐업,20100617,20110222,89.09,전라남도 진도군 진도읍 남동리 773-13번지 ,절구통,한식,131995.8644,109489.0408,기타,126.2605276,34.48125503
1662897,폐업,19930823,20110222,84.73,경상남도 거제시 고현동 155-1번지 ,필실비,기타,348493.9805,155123.7801,,128.6250885,34.88401981
1650007,폐업,19990206,20110222,29.11,경상남도 김해시 서상동 49-16번지 ,시골밥상,한식,371097.4457,194517.2096,,128.8803383,35.23535725
1598853,폐업,20080506,20110222,34,경상북도 영덕군 강구면 오포리 12-9번지 ,강구 구공탄 불돼지식당(레드치킨),회집,,,기타,inf,inf
1775241,폐업,19891019,20110222,134.48,충청남도 당진시 읍내동 254-18번지 ,돈스탑당진점,한식,167369.2867,377259.865,,126.6347052,36.89628347
1595790,폐업,19950704,20110222,73.08,경상북도 의성군 의성읍 도동리 597-2번지 ,궁중삼계탕,기타,352736.5373,316890.6964,,128.7020532,36.34074236
1769566,폐업,20100312,20110222,32.9,경상남도 창원시 진해구 충무동 25-99번지 ,로하스치킨,통닭(치킨),351773.0656,184891.6921,,128.6663715,35.15174316
1756339,폐업,19970926,20110222,442.34,경상남도 창원시 성산구 상남동 73-4번지 창원코아 601 ,코아뷔페,뷔페식,352838.7014,192537.639,,128.6794772,35.22046912
1515781,폐업,20090319,20110222,104.6,경상북도 포항시 북구 장성동 1564-8번지 ,현정식당,한식,414818.0202,288871.7369,,129.385416,36.07662165
1683538,폐업,20091007,20110222,23.2,경상남도 창녕군 영산면 성내리 472-10번지 3-17호 ,영아식당,한식,339127.1308,218572.4506,,128.533351,35.45703769
1579903,폐업,20110208,20110222,0,경상북도 상주시 남성동 6-9번지 ,땡칠이 석쇠,기타,304018.4664,324459.9238,,128.1605426,36.41542957
1777337,폐업,19941216,20110222,156.9,충청남도 당진시 읍내동 산 64번지 ,미향식당,한식,,,,inf,inf
1763211,폐업,20071204,20110222,40,경상남도 창원시 의창구 봉곡동 61-10번지 외2필지 봉곡프라자 지하8.9.10.11.12호 ,신신식당,한식,350969.7536,195298.8214,유흥업소밀집지역,128.659464,35.24562915
1561997,폐업,20000327,20110222,79.77,경상북도 구미시 선산읍 이문리 723-2번지 ,문곡가마솥추어탕,호프/통닭,316171.3017,305393.0345,,128.2931712,36.24225499
1590914,폐업,20060220,20110222,35.26,경상북도 경산시 옥산동 862-4번지 ,본죽,기타,355637.0147,259507.0005,기타,128.7230384,35.82336313
1560300,폐업,20001104,20110222,111.85,경상북도 구미시 형곡동 107-9번지 ,바위골,한식,320272.8434,291328.4885,,128.3366367,36.11503846
1647526,폐업,20010927,20110222,48.96,경상남도 김해시 어방동 531-4번지 ,포청천감자탕,한식,373397.3491,195527.721,기타,128.9058036,35.24406564
1687805,폐업,20080905,20110222,99.16,경상남도 남해군 미조면 미조리 104-81번지 (1층) ,미조리아,회집,295850.8478,135385.5141,주택가주변,128.0471199,34.71245391
1774950,폐업,20030127,20110222,64.13,충청남도 당진시 석문면 교로리 919-4번지 ,나누리호프,호프/통닭,156611.3861,394311.6792,기타,126.5130333,37.04949445
1646941,폐업,20031217,20110222,33.05,경상남도 김해시 무계동 284-4번지 ,까투리,호프/통닭,365235.9435,190419.0922,기타,128.8151564,35.1994198
1655915,폐업,20090615,20110223,66.75,경상남도 밀양시 무안면 무안리 814-19번지 동보빌라 2동 102호 ,한비식당,한식,349918.2013,220054.0108,,128.6524496,35.46881892
1687695,폐업,19740625,20110223,550.55,"경상남도 남해군 남해읍 남변리 410-2번지 1,2층 ",녹수정,식육(숯불구이),281689.3509,149044.5177,,127.8938755,34.8367914
1775085,폐업,20080603,20110223,38.68,충청남도 당진시 송악읍 복운리 1650-7번지 ,은혜식당,한식,180641.544,382474.0342,주택가주변,126.7834737,36.94363368
1603050,폐업,20101124,20110223,56.31,경상북도 성주군 가천면 창천리 422-3번지 ,햇살구이,호프/통닭,305453.5737,265422.2651,,128.1686315,35.88333414
1656887,폐업,20030721,20110223,54.64,경상남도 밀양시 교동 1218-10번지 ,888 치킨,한식,359318.7477,224908.5658,,128.7569241,35.51109194
1594782,폐업,20041014,20110223,184,경상북도 군위군 부계면 남산리 1139-10번지 ,버섯마을,한식,347124.4945,282246.9714,,128.6330803,36.02953358
1636173,폐업,20090513,20110223,123.65,경상남도 사천시 곤양면 성내리 165-3번지 ,가마솥사골곰탕,기타,287504.2517,173730.7106,,127.9600251,35.05879528
1630264,폐업,20030327,20110223,0,경상남도 통영시 용남면 동달리 1030-2번지 ,미래돈국밥,한식,331755.293,153076.5841,,128.4417277,34.86787944
1727065,폐업,20011227,20110223,39,경기도 양주시 덕계동 331번지 ,원조왕족발,한식,204714.9448,478586.686,기타,127.0543282,37.8098139
1584186,폐업,20010903,20110223,31.78,경상북도 문경시 영순면 의곡리 223-3번지 ,새갓식당,한식,,,,inf,inf
1789462,폐업,20081222,20110223,77,경기도 여주시 상동 179번지 ,장터해장국,한식,256871.7908,421772.2779,,127.6422036,37.29619931
1593410,폐업,20110209,20110223,0,경상북도 경산시 하양읍 동서리 615-1번지 ,자금성,중국식,364159.6623,270250.0224,주택가주변,128.8195161,35.9187481
1565733,폐업,20090702,20110223,24.7,경상북도 구미시 인의동 821-2번지 외3필지 인의동시장형종합상가 B동 101호,송강회,회집,328318.281,291336.8747,,128.4259723,36.11408501
1592936,폐업,20090211,20110223,246.1,경상북도 경산시 옥산동 133-2번지 ,채은정한정식,한식,355880.3744,259688.8784,기타,128.7257657,35.82496298
1649557,폐업,20050310,20110223,17.71,경상남도 김해시 내동 1131-4번지 휴앤락몰 322호 ,로도스타임,경양식,370012.373,195252.4469,기타,128.8685761,35.24216513
1619829,폐업,20050921,20110223,15,경상남도 진주시 옥봉동 177번지 번지(1층일부) ,왕소주생각난다,통닭(치킨),299630.3252,189047.5242,아파트지역,128.0947735,35.1957066
1681228,폐업,19961115,20110223,155.8,경상남도 함안군 대산면 부목리 4-1번지 ,부목가든,한식,,,,inf,inf
1709463,폐업,20100630,20110223,22.32,경기도 화성시 반월동 865-1번지 (신영통현대A상가동 202호) ,성원통닭,통닭(치킨),205223.0775,414708.5299,기타,127.0596503,37.23427224
1565369,폐업,20030204,20110223,63.8,경상북도 구미시 사곡동 483번지 ,수제돈까스,한식,322238.5157,289472.4589,,128.3581757,36.09807115
1504427,폐업,19821108,20110223,0,전라남도 함평군 신광면 삼덕리 601번지 ,보성식당,한식,154306.4759,184589.2716,,126.4992978,35.15941715
1687477,폐업,19970506,20110223,44.16,경상남도 남해군 남해읍 북변리 207번지 ,수경식당,한식,281770.6379,149224.202,주택가주변,127.8947815,34.83840436
1565255,폐업,20100527,20110223,166.86,경상북도 구미시 봉곡동 183-5번지 ,대연칼국수,한식,317956.4291,295609.1611,,128.311556,36.15389003
1787883,폐업,19950217,20110223,89.96,경기도 여주시 금사면 이포리 252-1번지 ,이포해장국,한식,246997.1633,432153.9642,,127.531497,37.3902871
1774874,폐업,20081027,20110223,15.43,충청남도 당진시 송악읍 복운리 1630-4번지 ,피자굿,패스트푸드,180387.0654,382313.9325,,126.7806211,36.94218576
1725659,폐업,19930716,20110223,50.28,경기도 양주시 덕계동 480-11번지 ,먹쇠불곱창,분식,204236.5941,479991.7495,기타,127.0489041,37.82247512
1622698,폐업,19850917,20110223,20.11,경상남도 진주시 계동 139번지 1층 ,송정식당,한식,298359.9686,189106.495,,128.0808339,35.19636315
1672640,폐업,20000919,20110223,20.9,경상남도 양산시 북부동 417-17번지 ,아가페,호프/통닭,385305.1612,206912.8386,기타,129.0391248,35.34449004
1690087,폐업,20000226,20110223,,경상남도 하동군 하동읍 읍내리 209-19번지 ,중앙식당,한식,268266.0572,174611.4917,,127.749228,35.06821675
1775100,폐업,19950811,20110223,28.06,충청남도 당진시 순성면 봉소리 506-6번지 ,스모프치킨,기타,,,,inf,inf
1504891,폐업,19680316,20110223,42,전라남도 영광군 군남면 포천리 411번지 ,영화반점,중국식,,,기타,inf,inf
1754412,폐업,19880618,20110224,47.43,경상남도 창원시 마산회원구 석전동 237-11번지 ,수경식당,한식,343522.0803,193845.0469,,128.5774136,35.23362379
1653276,폐업,20090429,20110224,56.16,경상남도 김해시 삼문동 584-3번지 아쿠아트윈 A동 102호 ,한양왕족발,식육(숯불구이),364473.1597,189345.4539,아파트지역,128.8065705,35.18987252
1769690,폐업,20091230,20110224,79.05,경상남도 창원시 마산회원구 내서읍 호계리 282번지 현대프라자상가 206호,청황청국장,한식,338407.5481,195952.3358,아파트지역,128.5216022,35.25332933
1771497,폐업,20050413,20110224,48.26,경상남도 창원시 진해구 석동 543-5번지 ,스파식당,한식,,,,inf,inf
1534430,폐업,19930712,20110224,73.86,경상북도 경주시 동천동 773-6번지 ,청산면옥,한식,400990.0349,264133.7464,기타,129.2257648,35.85679788
1562872,폐업,19990904,20110224,50.7,경상북도 구미시 선산읍 이문리 99-1번지 ,명물비빔돼지찌개 선산점,식육(숯불구이),316469.863,305262.8561,,128.2964725,36.24104623
1621398,폐업,19760220,20110224,26.4,경상남도 진주시 옥봉동 807-11번지 ,참좋은식당,기타,299213.6489,188544.1994,,128.0901385,35.19121192
1766863,폐업,19990907,20110224,81.03,경상남도 창원시 성산구 상남동 71-2번지 양지상가107호 ,양지건강식당,한식,352679.6307,192464.7841,,128.6777173,35.21983692
1500383,폐업,20110124,20110224,376.68,전라남도 영암군 삼호읍 나불리 611-11번지 ,대불자유무역구내식당,한식,150469.9913,141407.2152,,126.4597594,34.770017
1765694,폐업,20060824,20110224,43.89,경상남도 창원시 성산구 남양동 22번지 성원2차A` 운동시설 1층 105호 ,충무김밥맛죽남양점,식육(숯불구이),355035.9459,191663.6164,,128.7034363,35.21225779
1772921,폐업,20040720,20110224,137.52,경상남도 창원시 마산회원구 합성동 102-1번지 (남산빌딩3층) ,롱 라이프,호프/통닭,343944.3071,194260.1227,유흥업소밀집지역,128.5821228,35.23730315
1713252,폐업,20080609,20110224,46.38,경기도 화성시 반송동 88-8번지 (수성프라자 504호) ,에스바,호프/통닭,206459.0308,411533.6289,기타,127.0735511,37.20565742
1772533,폐업,20040119,20110224,115.92,"경상남도 창원시 마산회원구 내서읍 삼계리 482번지 ,485번지 ",좋은인연,복어취급,336240.5058,193494.6974,,128.4973917,35.23148189
1554100,폐업,20071130,20110224,33.49,경상북도 구미시 형곡동 858-3번지 1층 ,심가네 부대찌개,경양식,320580.8366,291007.1537,,128.3400075,36.11210519
1515372,폐업,20030428,20110224,61.5,경상북도 포항시 남구 동해면 도구리 633-6번지 ,오천냥호프,호프/통닭,420023.1136,279265.2149,주택가주변,129.4404797,35.98896135
1630483,폐업,20030102,20110224,0,경상남도 통영시 도천동 181-11번지 ,나드리분식,중국식,329079.335,149889.3947,,128.4119802,34.8395019
1514112,폐업,20011210,20110224,183.34,경상북도 포항시 남구 대잠동 466-4번지 ,깐데기해물칼국수,한식,410900.6811,282709.4156,기타,129.3403211,36.02198878
1629197,폐업,20071113,20110224,0,경상남도 통영시 항남동 151-55번지 (지상2층) ,큰망이야기,식육(숯불구이),330056.7579,149939.6363,,128.4226708,34.83983028
1687854,폐업,19780116,20110224,29.83,경상남도 남해군 서면 서상리 521-7번지 ,영미식당,한식,276668.0726,146004.3616,,127.8387087,34.80978052
1693665,폐업,19980429,20110224,45.1,경상남도 거창군 거창읍 중앙리 172-12번지 ,수승대식당,한식,282768.5288,243274.908,,127.9151554,35.68593256
1515350,폐업,20000830,20110224,27.71,경상북도 포항시 남구 해도동 436-12번지 ,오가도(해도점),호프/통닭,413830.182,283200.0125,기타,129.3729257,36.02576839
1722760,폐업,19970812,20110224,36.92,충청북도 증평군 증평읍 창동리 711번지 ,민들레울,한식,251675.5772,364767.1529,,127.5796946,36.78287262
1727475,폐업,19980328,20110224,607.35,경기도 양주시 덕계동 510-3번지 2층 ,하나부페웨딩홀,뷔페식,204260.6077,480046.6631,주택가주변,127.0491772,37.82296976
